Date Completed,Manufacturer,Model,Physical Class (Engine),# Engines,AAC,ADG,TDG,"Approach Speed
(Vref)","Wingspan, ft",Wingtip Configuration,"Length, ft","Tail Height, ft
(@ OEW)","Wheelbase, ft",Cockpit to Main Gear (CMG),"MGW
(Outer to Outer)",MTOW,"Max Ramp
Max Taxi",Main Gear Config,ICAO Code,Wake Category,ATCT Weight Class,Years Manufactured
2018-01-26,Bombardier,Challenger 604/605,Jet,2.0,C,II,1B,137.0,64.33333333333333,winglets,68.41666666666667,20.666666666666668,26.208333333333332,26.208333333333332,12.966666666666667,48200.0,48300.0,D,CL60,M,Medium Commuter Eqpt,
2016-08-22,Bombardier,Challenger 650,Jet,,C,II,1B,125.0,64.33333333333333,winglets,68.41666666666667,20.666666666666668,26.208333333333332,26.208333333333332,12.966666666666667,48200.0,48300.0,D,CL60,M,Medium Commuter Eqpt,
,Bombardier,Challenger 800,Jet,,C,II,,125.0,64.33333333333333,winglets,68.41666666666667,20.666666666666668,,,,,,D,,,,
,Bombardier,Challenger 850,Jet,,C,II,,125.0,64.33333333333333,winglets,68.41666666666667,20.666666666666668,,,,,,D,,,,
2018-02-22,Bombardier,CRJ 100/200/440 ER (CL-600-2B19),Jet,,C,II,1B,140.0,68.58333333333333,winglets,87.83333333333333,20.75,37.416666666666664,37.416666666666664,13.25,51000.0,51250.0,D,CRJ2,,Large Commuter Eqpt,
2016-08-17,Bombardier,CRJ 100/200 Standard,Jet,,C,II,1B,140.0,68.66666666666667,winglets,87.83333333333333,20.75,37.416666666666664,37.416666666666664,13.25,47450.0,47700.0,D,CRJ2,,Large Commuter Eqpt,
2018-02-22,Bombardier,CRJ 100/200/440 LR (CL-600-2B19),Jet,,C,II,1B,140.0,68.66666666666667,winglets,87.83333333333333,20.75,37.416666666666664,37.416666666666664,13.25,53000.0,53250.0,D,CRJ2,,Large Commuter Eqpt,
2016-08-21,Bombardier,Challenger 350,Jet,,C,II,1B,125.0,69.0,winglets,68.66666666666667,20.0,27.75,27.75,12.641666666666666,40600.0,40750.0,D,CL35,M,Medium Commuter Eqpt,
2016-08-17,Bombardier,CRJ 700/701/702 ER,Jet,,C,II,2B,135.0,76.26666666666667,winglets,106.56666666666666,24.833333333333332,49.248333333333335,49.248333333333335,16.391666666666666,75000.0,75250.0,D,CRJ7,,Large Commuter Eqpt,
2016-08-17,Bombardier,CRJ 700/701/702 LR,Jet,,C,II,2B,135.0,76.26666666666667,winglets,106.56666666666666,24.833333333333332,49.248333333333335,49.248333333333335,16.391666666666666,77000.0,77500.0,D,CRJ7,,Large Commuter Eqpt,
2016-08-17,Bombardier,CRJ 700/701/702 Standard,Jet,,C,II,2B,135.0,76.26666666666667,winglets,106.56666666666666,24.833333333333332,49.248333333333335,49.248333333333335,16.391666666666666,72750.0,73000.0,D,CRJ7,,Large Commuter Eqpt,
2016-08-17,Bombardier,CRJ 705 (based on CRJ 900),Jet,,C,III,2B,140.0,81.52833333333334,winglets,118.83333333333333,24.116666666666664,56.755833333333335,56.755833333333335,16.391666666666666,84500.0,85000.0,D,,,,
2016-08-17,Bombardier,CRJ 900 ER,Jet,,C,III,2B,140.0,81.52833333333334,winglets,118.83333333333333,24.116666666666664,56.755833333333335,56.755833333333335,16.391666666666666,82500.0,82750.0,D,,,,
2016-08-17,Bombardier,CRJ 900 LR,Jet,,C,III,2B,140.0,81.52833333333334,winglets,118.83333333333333,24.116666666666664,56.755833333333335,56.755833333333335,16.391666666666666,84500.0,85000.0,D,,,,
2016-08-17,Bombardier,CRJ 900 Standard,Jet,,C,III,2B,140.0,81.52833333333334,winglets,118.83333333333333,24.116666666666664,56.755833333333335,56.755833333333335,16.391666666666666,80500.0,80750.0,D,,,,
2016-08-17,Bombardier,CRJ 1000 EL,Jet,,C,III,2B,140.0,85.91666666666667,winglets,128.41666666666666,24.5,61.833333333333336,61.833333333333336,16.391666666666666,85968.0,86468.0,D,,,,
2016-08-17,Bombardier,CRJ 1000 ER,Jet,,C,III,2B,140.0,85.91666666666667,winglets,128.41666666666666,24.5,61.833333333333336,61.833333333333336,16.391666666666666,91800.0,92300.0,D,,,,
2016-08-17,Bombardier,CRJ 1000 Standard,Jet,,C,III,2B,140.0,85.91666666666667,winglets,128.41666666666666,24.5,61.833333333333336,61.833333333333336,16.391666666666666,90000.0,90500.0,D,,,,
2016-08-22,Bombardier,Canadair CL-215 Scooper (Land),Piston,,A,III,1B,85.8,93.83333333333333,no winglets,65.0,29.458333333333332,24.6075,24.6075,13.0,43500.0,43500.0,S,,,,
2016-08-22,Bombardier,Canadair CL-215 Scooper (Water modified per CSB # CL215-124),Piston,,A,III,1B,85.8,93.83333333333333,no winglets,65.0,29.458333333333332,24.6075,24.6075,13.0,37700.0,38000.0,S,,,,
2016-08-22,Bombardier,Canadair CL-215 Scooper (Water),Piston,,A,III,1B,85.8,93.83333333333333,no winglets,65.0,29.458333333333332,24.6075,24.6075,13.0,36000.0,36300.0,S,,,,
2016-08-22,Bombardier,Canadair CL-215T Scooper Retrofit (Land),Turboprop,,A,III,1B,88.4,93.91666666666667,winglets,65.0,29.458333333333332,24.6075,24.6075,13.0,43500.0,43500.0,S,,,,
2016-08-22,Bombardier,Canadair CL-215T Scooper Retrofit (Water),Turboprop,,A,III,1B,88.4,93.91666666666667,winglets,65.0,29.458333333333332,24.6075,24.6075,13.0,37850.0,37850.0,S,,,,
2016-08-22,Bombardier,Canadair CL-415 Super Scooper (Land),Turboprop,,A,III,1B,88.4,93.91666666666667,winglets,65.0,29.458333333333332,24.6075,24.6075,13.0,43850.0,43850.0,S,,,,
2016-08-22,Bombardier,Canadair CL-415 Super Scooper (Water),Turboprop,,A,III,1B,88.4,93.91666666666667,winglets,65.0,29.458333333333332,24.6075,24.6075,13.0,37850.0,37850.0,S,,,,
2018-02-21,Bombardier,Global 5000 (BD-700-1A11),Jet,2.0,B,III,2B,107.9,94.0,winglets,96.83333333333333,25.5,48.416666666666664,48.416666666666664,16.0,92500.0,92750.0,D,GL5T,M,,
2018-02-21,Bombardier,Global 6000/Express (BD-700-1A10),Jet,2.0,B,III,2B,107.9,94.0,winglets,99.41666666666667,25.5,49.708333333333336,49.708333333333336,16.0,99500.0,99750.0,D,GLEX,M,,
2018-02-21,Bombardier,Global 8000 (BD-700-2A13),Jet,2.0,B,III,2B,110.5,104.0,winglets,102.16666666666667,27.083333333333332,40.866666666666674,40.866666666666674,16.0,104800.0,,D,,,,
2018-02-21,Bombardier,Global 7000 (BD-700-2A12),Jet,2.0,B,III,2B,110.5,104.33333333333333,winglets,110.58333333333333,26.666666666666668,44.233333333333334,44.233333333333334,16.0,106250.0,106500.0,D,,,,
2016-08-17,Bombardier,CSeries Model CS100,Jet,,C,III,3,130.0,115.08333333333333,winglets,114.75,38.666666666666664,42.75833333333333,45.425,26.275000000000002,134000.0,135000.0,D,BCS1,M,,
2016-08-17,Bombardier,CSeries Model CS300 (BD-500),Jet,,C,III,3,135.0,115.08333333333333,winglets,127.0,38.666666666666664,48.00833333333333,50.675,26.275000000000002,149000.0,150000.0,D,BCS3,M,,
2018-06-01,Bombardier (De Havilland Canada (DHC)),Dash 6 Twin Otter (DHC-6-100/200),Turboprop,2.0,A,II,1A,75.4,65.0,no winglets,51.75,19.333333333333332,12.166666666666666,14.875,14.875,11566.0,11566.0,S,DHC6,L,Small Eqpt,1965 to 88
2018-06-01,Bombardier (De Havilland Canada (DHC)),Dash 6 Twin Otter (DHC-6-300),Turboprop,2.0,A,II,1A,75.4,65.0,no winglets,51.75,19.333333333333332,12.166666666666666,14.875,14.875,12500.0,12500.0,S,DHC6,L,Small Eqpt,1969 to 88
2016-08-22,Bombardier (De Havilland Canada (DHC)),Dash 8 Series 100 (DHC-8-101),Turboprop,,B,III,3,92.0,85.0,no winglets,73.0,24.583333333333332,26.083333333333332,26.083333333333332,28.116666666666667,33000.0,34700.0,D,DH8A,M,Large Commuter Eqpt,
2016-08-22,Bombardier (De Havilland Canada (DHC)),Dash 8 Series 100 (DHC-8-102),Turboprop,,B,III,3,92.0,85.0,no winglets,73.0,24.583333333333332,26.083333333333332,26.083333333333332,28.116666666666667,34500.0,34700.0,D,DH8A,M,Large Commuter Eqpt,
2016-08-22,Bombardier (De Havilland Canada (DHC)),Dash 8 Series 100 (DHC-8-103),Turboprop,,B,III,3,92.0,85.0,no winglets,73.0,24.583333333333332,26.083333333333332,26.083333333333332,28.116666666666667,35200.0,35300.0,D,DH8A,M,Large Commuter Eqpt,
2016-08-22,Bombardier (De Havilland Canada (DHC)),Dash 8 Series 100 (DHC-8-106),Turboprop,,B,III,3,92.0,85.0,no winglets,73.0,24.583333333333332,26.083333333333332,26.083333333333332,28.116666666666667,36300.0,36500.0,D,DH8A,M,Large Commuter Eqpt,
2016-08-22,Bombardier (De Havilland Canada (DHC)),Dash 8 Series 200 (DHC-8-201/202),Turboprop,,B,III,3,92.0,85.0,no winglets,73.0,24.583333333333332,26.083333333333332,26.083333333333332,28.116666666666667,36300.0,36500.0,D,DH8B,M,Large Commuter Eqpt,
2016-08-22,Bombardier (De Havilland Canada (DHC)),Dash 8 Series 300 (DHC-8-301),Turboprop,,B,III,3,99.0,90.0,no winglets,84.25,24.583333333333332,32.833333333333336,32.833333333333336,28.116666666666667,41100.0,41300.0,D,DH8C,M,Large Commuter Eqpt,
2016-08-22,Bombardier (De Havilland Canada (DHC)),Dash 8 Series 300 (DHC-8-311),Turboprop,,B,III,3,99.0,90.0,no winglets,84.25,24.583333333333332,33.5,33.5,28.116666666666667,43000.0,43200.0,D,DH8C,M,Large Commuter Eqpt,
2016-08-22,Bombardier (De Havilland Canada (DHC)),Dash 8 Series 300 (DHC-8-314/315),Turboprop,,B,III,3,99.0,90.0,no winglets,84.25,24.583333333333332,33.5,33.5,28.116666666666667,43000.0,43200.0,D,DH8C,M,Large Commuter Eqpt,
2016-08-23,Bombardier (De Havilland Canada (DHC)),Dash 7 Series 100 (DHC-7-100/101),Turboprop,,A,III,3,83.0,93.0,no winglets,80.5,26.166666666666668,26.083333333333332,26.083333333333332,28.116666666666667,44000.0,44000.0,D,DHC7,M,,
2016-08-23,Bombardier (De Havilland Canada (DHC)),Dash 7 Series 150 (DHC-7-150/151),Turboprop,,A,III,3,83.0,93.0,no winglets,80.5,26.166666666666668,26.083333333333332,26.083333333333332,28.116666666666667,47000.0,47000.0,D,DHC7,M,,
2016-08-22,Bombardier (De Havilland Canada (DHC)),Dash 8 Q400,Turboprop,,C,III,5,125.0,93.25,no winglets,107.75,27.416666666666668,45.75,45.75,31.357499999999998,65200.0,65400.0,D,,M,Large Commuter Eqpt,
2016-08-22,Bombardier (De Havilland Canada (DHC)),Dash 8 Series 400 (DHC-8-400/401/402),Turboprop,,B,III,5,120.0,93.25,no winglets,107.75,27.416666666666668,45.75,45.75,31.357499999999998,64500.0,64700.0,D,DH8D,M,Large Commuter Eqpt,
,Bombardier (De Havilland Canada (DHC)),Dash 8 Q100,,,No Value,No Value,,,,,,,,,,,,,,M,,
,Bombardier (De Havilland Canada (DHC)),Dash 8 Q200,,,No Value,No Value,,,,,,,,,,,,,,M,,
,Bombardier (De Havilland Canada (DHC)),Dash 8 Q300,,,No Value,No Value,,,,,,,,,,,,,,M,,
,Brantly,B-2,,,No Value,No Value,,,,,,,,,,,,,BRB2,L,,
,Breguet,1050 Aliz,,,No Value,No Value,,,,,,,,,,,,,ALIZ,M,,
,Breguet,14 Replica,,,No Value,No Value,,,,,,,,,,,,,BR14,L,,
,Breguet,Jaguar,,,No Value,No Value,,,,,,,,,,,,,JAGR,M,,
2017-12-20,Breguet Aviation,Br. 1150 Atlantic / Atlantique 2,Piston,2.0,B,IV,,117.0,122.77083333333333,no winglets,103.75,35.729166666666664,,,,101850.0,,D,ATLA,M,,
,Bristol,149 Blenheim,,,No Value,No Value,,,,,,,,,,,,,BLEN,L,,
,Bristol,149 Bolingbroke,,,No Value,No Value,,,,,,,,,,,,,BLEN,L,,
,Bristol,171 Sycamore,,,No Value,No Value,,,,,,,,,,,,,SYCA,L,,
,Bristol,F-2B Fighter,,,No Value,No Value,,,,,,,,,,,,,BFIT,L,,
,Bristol,Fighter,,,No Value,No Value,,,,,,,,,,,,,BFIT,L,,
,Bristol,Sycamore,,,No Value,No Value,,,,,,,,,,,,,SYCA,L,,
2016-08-22,British Aerospace (BAe)/Avro,Avro RJ100/115,Jet,,C,III,2A,123.0,86.41666666666667,no winglets,101.66666666666667,28.166666666666668,36.75,36.75,19.0,101500.0,102000.0,D,RJ1H,,,
2016-08-22,British Aerospace (BAe)/Avro,Avro RJ70,Jet,,C,III,2A,121.0,86.41666666666667,no winglets,85.91666666666667,28.25,36.75,36.75,19.0,95000.0,95500.0,D,RJ70,,,
2016-08-22,British Aerospace (BAe)/Avro,Avro RJ85,Jet,,C,III,2A,122.0,86.41666666666667,no winglets,93.66666666666667,28.25,36.75,36.75,19.0,97000.0,97500.0,D,RJ85,,,
2016-08-22,British Aerospace (BAe)/Avro,"BAe 146-100, 100QC, 100QT",Jet,,C,III,2A,121.0,86.41666666666667,no winglets,85.91666666666667,28.25,36.75,36.75,18.0,84000.0,84500.0,D,B461,,,
2016-08-22,British Aerospace (BAe)/Avro,"BAe 146-200, 200QC",Jet,,C,III,2A,122.0,86.41666666666667,no winglets,93.66666666666667,28.25,36.75,36.75,18.0,93000.0,93500.0,D,B462,,,
2016-08-22,British Aerospace (BAe)/Avro,"BAe 146-300, 300QC, 300QT",Jet,,C,III,2A,123.0,86.41666666666667,no winglets,101.66666666666667,28.166666666666668,36.75,36.75,18.0,99500.0,100000.0,D,B463,,,
,British Aerospace (BAe)/Avro,Lancaster,Piston,4.0,No Value,III,,,102.0,no winglets,69.33333333333333,20.5,,,,68000.0,,,,,,
,British Aerospace (BAe)/Avro,"Avro 748, HS 748",Turboprop,2.0,No Value,III,,,102.45833333333333,no winglets,67.0,34.0,,,,46500.0,,,,,,
,British Aerospace (BAe)/Avro,BAe HS 125-1/2/3-400/600,Jet,2.0,No Value,No Value,,,,,,,,,,,,,H25A,,Medium Commuter Eqpt,
,British Aerospace (BAe)/Avro,"BAe Jetstream 31, BAe-3100",Turboprop,2.0,No Value,No Value,,,,,,,,,,,,,JS31,,Medium Commuter Eqpt,
,British Aerospace (BAe)/Avro,BAe Jetstream 32EP,Turboprop,2.0,No Value,No Value,,,,,,,,,,,,,,,,
,British Aerospace (BAe)/Avro,BAe Jetstream 41,Turboprop,2.0,No Value,No Value,,,,,,,,,,,,,JS41,,Large Commuter Eqpt,
,British Aerospace (BAe)/BAE Systems,BAE Hawk,Jet,1.0,No Value,No Value,,,,,,,,,,,,,,,,
2017-12-21,British Aircraft Corporation,BAC One-Eleven 200 (aka 111 or 1-11),Jet,2.0,C,III,,140.4,88.5,no winglets,93.5,24.5,,,,78500.0,,D,BA11,,,
2017-12-21,British Aircraft Corporation,BAC One-Eleven 300/400,Jet,2.0,D,III,,148.20000000000002,88.5,no winglets,93.5,24.5,,,,87000.0,,D,BA11,,,
2017-12-21,British Aircraft Corporation,BAC One-Eleven 475,Jet,2.0,C,III,,128.70000000000002,93.5,no winglets,93.5,24.5,,,,98500.0,,D,BA11,,,
2017-12-21,British Aircraft Corporation,BAC One-Eleven 500,Jet,2.0,C,III,,136.5,93.5,no winglets,107.0,24.5,,,,104500.0,,D,BA11,,,
,Britten Norman,BN-2 Islander,,,No Value,No Value,,,,,,,,,,,,,BN2P,L,,
2017-12-21,Britten-Norman,BN-2T Defender 4000 / Turbine Islander,Piston,2.0,A,II,1A,58.5,49.0,tip tanks option,36.0,12.416666666666666,13.0,13.083333333333334,13.083333333333334,7000.0,,D,BN2T,L,,
2017-12-21,Britten-Norman,BN-2A Mk III-2 Trislander,Piston,3.0,A,II,1A,58.5,53.0,no winglets,49.25,14.166666666666666,,13.083333333333334,13.083333333333334,10000.0,,D,TRIS,L,,
2018-05-29,Bücker,Bü 181 Bestmann,Piston,1.0,A,I,,30.0,34.71,no winglets,25.7,6.7,,,,1653.0,,S,BU81,L,,
,Bye Aerospace,Sun Flyer 2,Electric,1.0,No Value,No Value,,,,,,,,,,,,,,,,
,CAC,Boomerang,,,No Value,No Value,,,,,,,,,,,,,CA19,L,,
,CAC,CA-16 Wirraway,,,No Value,No Value,,,,,,,,,,,,,WIRR,L,,
,CAC,CA-18 Mustang,,,No Value,No Value,,,,,,,,,,,,,P51,L,,
,CAC,CA-25 Winjeel,,,No Value,No Value,,,,,,,,,,,,,CA25,L,,
,CAC,CA-29 Mirage 3,,,No Value,No Value,,,,,,,,,,,,,MIRA,M,,
,CAC,CA-30,,,No Value,No Value,,,,,,,,,,,,,M326,L,,
,CAC,MB-326,,,No Value,No Value,,,,,,,,,,,,,M326,L,,
2018-06-05,Camair,Twin Navion (Camair 480),Piston,2.0,A,I,,70.2,34.666666666666664,tip tanks,28.0,10.666666666666666,,,,4323.0,4323.0,S,TNAV,L,Small Eqpt,
,Campion,402 Lancer,,,No Value,No Value,,,,,,,,,,,,,CH40,L,,
,Campion,8 Decathlon,,,No Value,No Value,,,,,,,,,,,,,BL8,L,,
,Campion,Citabria (7ECA),,,No Value,No Value,,,,,,,,,,,,,CH7A,L,,
,Campion,Traveler,,,No Value,No Value,,,,,,,,,,,,,CH7A,L,,
,Canadair,CL-44D-4 Yukon,Turboprop,4.0,C,IV,,123.0,142.3,,,38.4,,,,210000.0,,,CL44,,,
,Canadair,CF-5,,,No Value,No Value,,,,,,,,,,,,,F5,M,,
,Canadair,CL-13 Sabre,,,No Value,No Value,,,,,,,,,,,,,F86,M,,
,Canadair,CL-215,,,No Value,No Value,,,,,,,,,,,,,CL2P,M,,
,Canadair,CL-215T,,,No Value,No Value,,,,,,,,,,,,,CL2T,M,,
,Canadair,CL-30 Silver Star,,,No Value,No Value,,,,,,,,,,,,,T33,M,,
,Canadair,CL-41 Tutor,,,No Value,No Value,,,,,,,,,,,,,CL41,L,,
,Canadair,CL-415,,,No Value,No Value,,,,,,,,,,,,,CL2T,M,,
,Canadair,CL-44 Forty Four,,,No Value,No Value,,,,,,,,,,,,,CL44,M,,
,Canadair,CL-44-O Guppy,,,No Value,No Value,,,,,,,,,,,,,CL4G,M,,
,Canadair,CL-600 Regional Jet CRJ-100,,,No Value,No Value,,,,,,,,,,,,,CRJ1,M,,
,Canadair,CL-600 Regional Jet CRJ-200,,,No Value,No Value,,,,,,,,,,,,,CRJ2,M,,
,Canadair,CL-600 Regional Jet CRJ-700,,,No Value,No Value,,,,,,,,,,,,,CRJ7,M,,
,Canadair,CL-600 Regional Jet CRJ-900,,,No Value,No Value,,,,,,,,,,,,,CRJ9,M,,
,Canadair,CT-114 Tutor (CL-41),,,No Value,No Value,,,,,,,,,,,,,CL41,L,,
,Canadair,CT-133 Silver Star,,,No Value,No Value,,,,,,,,,,,,,T33,M,,
,Canadair,CV-580 Cosmopolitan,,,No Value,No Value,,,,,,,,,,,,,CVLT,M,,
,Canadian Home Rotors,Baby Belle / Safari,,,No Value,No Value,,,,,,,,,,,,,BABY,L,,
,CAP,CAP-10,,,No Value,No Value,,,,,,,,,,,,,CP10,L,,
,CAP,CAP-222,,,No Value,No Value,,,,,,,,,,,,,CP22,L,,
2018-05-29,CASA,1-133 Jungmeister (Bücker Bü 133),Piston,1.0,A,I,,30.0,21.645833333333332,no winglets,19.6875,7.208333333333333,,,,1290.0,,S,BU33,L,,
2018-05-29,CASA,1-131 Jungmann (Bücker Bü 131),Piston,1.0,A,I,,30.0,24.25,no winglets,21.666666666666668,7.5,,,,1500.0,,S,BU31,L,,
,CASA,C-212-200 Aviocar,,,A,II,,81.0,62.3,,,20.7,,,,16976.0,,,C212,M,,
2018-05-29,CASA,2-111,Piston,2.0,B,II,,91.0,73.8,no winglets,53.3,12.792,,,,30865.0,,S,H111,M,,
,CASA,C-207A AZOR,,,B,III,,102.0,91.2,,,25.4,,,,36400.0,,,C207,,,
,CASA,223 Flamingo,,,No Value,No Value,,,,,,,,,,,,,S223,L,,
,CASA,352L,,,No Value,No Value,,,,,,,,,,,,,JU52,M,,
,CASA,C-101 Aviojet,,,No Value,No Value,,,,,,,,,,,,,C101,L,,
,CASA,C-295,,,No Value,No Value,,,,,,,,,,,,,C295,M,,
2018-05-29,CASA,CN-235-300,,,No Value,No Value,,,,,,,,,,,,,CN35,M,,
,CASA,E-26 Tamiz,,,No Value,No Value,,,,,,,,,,,,,PILL,L,,
,CASA,HA-220 Super Saeta,,,No Value,No Value,,,,,,,,,,,,,SATA,L,,
,CASA,T-35 Pill,,,No Value,No Value,,,,,,,,,,,,,PILL,L,,
2018-05-29,CASA (Airtech International applies only to Series 10 and 100/110),CN-235-10,,,No Value,No Value,,,,,,,,,,,,,CN35,M,,
2018-05-29,CASA (Airtech International applies only to Series 10 and 100/110),CN-235-100/110,,,No Value,No Value,,,,,,,,,,,,,CN35,M,,
